Planning_Area,Subzone,Subzone_Lat,Subzone_Long,Hospital_Polyclinic,Hospital_Polyclinic_Lat,Hospital_Polyclinic_Long,itinerary_num,Duration (min),WalkTime (min),WalkDistance (m),Transfers,TransitTime (min),first_stop_name,first_stop_long,first_stop_lat,last_stop_name,last_stop_long,last_stop_lat,first_type,last_type
Geylang,Kampong Ubi,1.32961125,103.8965728,SINGHEALTH POLYCLINICS - MARINE PARADE,1.302615,103.908394,0,25.23,4.43,271.95,1,18.47,UBI STN EXIT B,103.8994141,1.3300813,TAO NAN SCH,103.9110052,1.3056631,BUS,BUS
Geylang,Kampong Ubi,1.32961125,103.8965728,SINGHEALTH POLYCLINICS - BEDOK,1.327443,103.932362,0,25.7,7.8,523.33,2,10.65,no value,no value,no value,BLK 139,103.9348131,1.3294089,BUS,BUS
Geylang,Kampong Ubi,1.32961125,103.8965728,SINGHEALTH POLYCLINICS - BEDOK,1.327443,103.932362,0,25.7,7.8,523.33,2,10.65,no value,no value,no value,BLK 139,103.9348131,1.3294089,BUS,BUS
Geylang,Kampong Ubi,1.32961125,103.8965728,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,0,32.33,6.37,396.59,1,23.57,BLK 3026,103.8945749,1.3278764,BLK 23,103.8572184,1.334358,BUS,BUS
Geylang,Kampong Ubi,1.32961125,103.8965728,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,0,24.4,8.8,569.41,2,10.53,no value,no value,no value,ARC 380,103.8605453,1.3135183,BUS,BUS
Geylang,Kampong Ubi,1.32961125,103.8965728,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,0,24.4,8.8,569.41,2,10.53,no value,no value,no value,ARC 380,103.8605453,1.3135183,BUS,BUS
Geylang,Macpherson,1.327367772,103.8852043,NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG,1.319611,103.887229,0,17.3,17.3,1109.61,0,0.0,no value,no value,no value,no value,no value,no value,,
Geylang,Macpherson,1.327367772,103.8852043,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,0,33.32,6.37,378.91,2,21.12,OPP MATTAR STN EXIT B,103.8840136,1.3261767,BLK 23,103.8572184,1.334358,BUS,BUS
Geylang,Macpherson,1.327367772,103.8852043,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,0,21.2,13.38,879.12,1,4.88,GEYLANG BAHRU MRT STATION,103.8719936,1.3216112,ARC 380,103.8605453,1.3135183,SUBWAY,BUS
Geylang,Macpherson,1.327367772,103.8852043,SINGHEALTH POLYCLINICS - MARINE PARADE,1.302615,103.908394,0,28.05,9.07,553.67,0,18.98,BLK 36,103.8869172,1.3288618,MARINE PDE STN EXIT 2,103.90496,1.3026627,BUS,BUS
Geylang,Macpherson,1.327367772,103.8852043,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,0,34.72,17.62,1173.8,2,12.65,GEYLANG BAHRU MRT STATION,103.8719936,1.3216112,UNITED SQ/BEF NOVENA STN,103.8442234,1.3173534,SUBWAY,BUS
Hougang,Defu Industrial Park,1.357916947,103.8957813,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0,28.22,28.22,1895.04,0,0.0,no value,no value,no value,no value,no value,no value,,
Hougang,Defu Industrial Park,1.357916947,103.8957813,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,0,25.57,10.87,721.51,1,8.9,BLK 21,103.8921356,1.3640979,BUANGKOK MRT STATION,103.8932181,1.3829392,BUS,SUBWAY
Hougang,Defu Industrial Park,1.357916947,103.8957813,SENGKANG GENERAL HOSPITAL,1.395568,103.894595,0,31.18,12.87,851.63,2,9.87,BLK 21,103.8921356,1.3640979,no value,no value,no value,BUS,BUS
Hougang,Defu Industrial Park,1.357916947,103.8957813,NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG,1.319611,103.887229,0,42.7,12.78,824.2,1,27.0,AFT EN-NAEEM MQUE,103.8914117,1.3612017,BLK 1015,103.890188,1.3194611,BUS,BUS
Hougang,Defu Industrial Park,1.357916947,103.8957813,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,0,44.08,8.42,557.52,2,29.65,AFT EN-NAEEM MQUE,103.8914117,1.3612017,OPP BLK 231,103.8598835,1.3376514,BUS,BUS
Hougang,Hougang Central,1.369668666,103.8914624,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0,6.43,6.43,410.07,0,0.0,no value,no value,no value,no value,no value,no value,,
Hougang,Hougang Central,1.369668666,103.8914624,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,0,11.25,7.68,512.34,0,3.57,BUANGKOK MRT STATION,103.8932181,1.3829392,BUANGKOK MRT STATION,103.8932181,1.3829392,SUBWAY,SUBWAY
Hougang,Hougang Central,1.369668666,103.8914624,SENGKANG GENERAL HOSPITAL,1.395568,103.894595,0,17.62,14.05,931.99,0,3.57,BUANGKOK MRT STATION,103.8932181,1.3829392,BUANGKOK MRT STATION,103.8932181,1.3829392,SUBWAY,SUBWAY
Hougang,Hougang Central,1.369668666,103.8914624,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,0,34.25,9.2,582.88,1,22.85,HOUGANG POLYCLINIC,103.8893352,1.3699287,OPP AL-MUTTAQIN MQUE,103.8453411,1.3700864,BUS,BUS
Hougang,Hougang Central,1.369668666,103.8914624,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,0,38.17,8.48,539.85,2,24.28,KOVAN MRT STATION,103.8848699,1.3601096,BLK 23,103.8572184,1.334358,SUBWAY,BUS
Hougang,Hougang East,1.376322727,103.8973688,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0,20.85,20.85,1349.12,0,0.0,no value,no value,no value,no value,no value,no value,,
Hougang,Hougang East,1.376322727,103.8973688,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,0,18.0,12.4,780.58,0,5.6,OPP THE RIVERVALE,103.8972095,1.381597,OPP BLK 223D,103.8968917,1.3889487,BUS,BUS
Hougang,Hougang East,1.376322727,103.8973688,SENGKANG GENERAL HOSPITAL,1.395568,103.894595,0,21.87,14.8,923.48,0,7.07,OPP THE RIVERVALE,103.8972095,1.381597,OPP BLK 241,103.8974261,1.3905996,BUS,BUS
Hougang,Hougang East,1.376322727,103.8973688,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,0,39.17,8.6,543.85,0,30.57,OPP THE RIVERVALE,103.8972095,1.381597,BLK 571,103.9460997,1.3727585,BUS,BUS
Hougang,Hougang East,1.376322727,103.8973688,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,0,46.52,11.98,710.0,2,27.93,BLK 434,103.8939376,1.3766875,AFT ANG MO KIO INT,103.8482886,1.3716197,BUS,BUS
Hougang,Hougang West,1.37320124,103.8868287,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0,8.47,8.47,534.45,0,0.0,no value,no value,no value,no value,no value,no value,,
Hougang,Hougang West,1.37320124,103.8868287,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,0,12.72,0.77,42.54,0,11.95,BLK 670,103.8850341,1.3735327,BLK 323B,103.8930712,1.3920329,BUS,BUS
Hougang,Hougang West,1.37320124,103.8868287,SENGKANG GENERAL HOSPITAL,1.395568,103.894595,0,18.95,7.0,452.66,0,11.95,BLK 670,103.8850341,1.3735327,BLK 323B,103.8930712,1.3920329,BUS,BUS
Hougang,Hougang West,1.37320124,103.8868287,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,0,31.12,11.23,741.41,1,16.78,no value,no value,no value,BLK 538,103.8532004,1.3757934,BUS,BUS
Hougang,Hougang West,1.37320124,103.8868287,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,0,31.12,11.23,741.41,1,16.78,no value,no value,no value,BLK 538,103.8532004,1.3757934,BUS,BUS
Hougang,Hougang West,1.37320124,103.8868287,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,0,37.77,1.43,83.96,2,29.9,BLK 608,103.8851053,1.37073,OPP BLK 231,103.8598835,1.3376514,BUS,BUS
Hougang,Kangkar,1.369620959,103.8982173,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0,21.47,21.47,1392.39,0,0.0,no value,no value,no value,no value,no value,no value,,
Hougang,Kangkar,1.369620959,103.8982173,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,0,19.3,11.37,757.3,1,5.25,no value,no value,no value,BUANGKOK MRT STATION,103.8932181,1.3829392,BUS,SUBWAY
Hougang,Kangkar,1.369620959,103.8982173,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,0,19.3,11.37,757.3,1,5.25,no value,no value,no value,BUANGKOK MRT STATION,103.8932181,1.3829392,BUS,SUBWAY
Hougang,Kangkar,1.369620959,103.8982173,SENGKANG GENERAL HOSPITAL,1.395568,103.894595,0,30.17,10.77,690.2,1,17.0,HOUGANG CTRL INT,103.89261,1.3712267,BLK 323B,103.8930712,1.3920329,BUS,BUS
Hougang,Kangkar,1.369620959,103.8982173,SINGHEALTH POLYCLINICS - TAMPINES,1.357631,103.946114,0,55.93,11.05,701.43,2,36.68,OPP BLK 316,103.8968235,1.3643981,BLK 401,103.9447745,1.3569439,BUS,BUS
Hougang,Kangkar,1.369620959,103.8982173,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,0,43.78,11.23,723.82,1,30.02,OPP BLK 316,103.8968235,1.3643981,BLK 571,103.9460997,1.3727585,BUS,BUS
Hougang,Kovan,1.362930314,103.8806802,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0,27.78,27.78,1762.72,0,0.0,no value,no value,no value,no value,no value,no value,,
Hougang,Kovan,1.362930314,103.8806802,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,0,18.45,12.35,802.48,0,6.1,HOUGANG MRT STATION,103.8924725,1.3711572,BUANGKOK MRT STATION,103.8932181,1.3829392,SUBWAY,SUBWAY
Hougang,Kovan,1.362930314,103.8806802,SENGKANG GENERAL HOSPITAL,1.395568,103.894595,0,24.82,18.72,1222.13,0,6.1,HOUGANG MRT STATION,103.8924725,1.3711572,BUANGKOK MRT STATION,103.8932181,1.3829392,SUBWAY,SUBWAY
Hougang,Kovan,1.362930314,103.8806802,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,0,35.05,22.25,1417.07,1,10.07,SERANGOON MRT STATION,103.8735369,1.3496976,BLK 121,103.8652543,1.3359864,SUBWAY,BUS
Hougang,Kovan,1.362930314,103.8806802,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,0,41.33,16.57,1070.76,1,21.53,no value,no value,no value,OPP AL-MUTTAQIN MQUE,103.8453411,1.3700864,SUBWAY,BUS
Hougang,Kovan,1.362930314,103.8806802,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,0,41.33,16.57,1070.76,1,21.53,no value,no value,no value,OPP AL-MUTTAQIN MQUE,103.8453411,1.3700864,SUBWAY,BUS
Hougang,Lorong Ah Soo,1.3568307,103.8866064,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0,17.4,9.63,585.54,0,7.77,THE TEMBUSU,103.8903311,1.3612088,HOUGANG SWIM CPLX,103.8877923,1.369368,BUS,BUS
Hougang,Lorong Ah Soo,1.3568307,103.8866064,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,0,42.2,15.08,958.57,2,21.72,SERANGOON MRT STATION,103.8735369,1.3496976,BLK 23,103.8572184,1.334358,SUBWAY,BUS
Hougang,Lorong Ah Soo,1.3568307,103.8866064,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,0,20.38,14.28,931.06,0,6.1,HOUGANG MRT STATION,103.8924725,1.3711572,BUANGKOK MRT STATION,103.8932181,1.3829392,SUBWAY,SUBWAY
Hougang,Lorong Ah Soo,1.3568307,103.8866064,NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG,1.319611,103.887229,0,32.95,13.48,852.17,0,19.47,AFT UPP S'GOON SHOP CTR,103.8780014,1.3534796,BLK 1015,103.890188,1.3194611,BUS,BUS
Hougang,Lorong Ah Soo,1.3568307,103.8866064,SENGKANG GENERAL HOSPITAL,1.395568,103.894595,0,26.75,20.65,1350.71,0,6.1,HOUGANG MRT STATION,103.8924725,1.3711572,BUANGKOK MRT STATION,103.8932181,1.3829392,SUBWAY,SUBWAY
Hougang,Lorong Halus,1.369621685,103.9040384,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0,46.47,46.47,3223.04,0,0.0,no value,no value,no value,no value,no value,no value,,
Hougang,Lorong Halus,1.369621685,103.9040384,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,0,56.22,56.22,3885.32,0,0.0,no value,no value,no value,no value,no value,no value,,
Hougang,Lorong Halus,1.369621685,103.9040384,SENGKANG GENERAL HOSPITAL,1.395568,103.894595,0,42.42,24.6,1631.53,1,13.52,BEF DEFU AVE 2,103.9022624,1.3624232,BUANGKOK MRT STATION,103.8932181,1.3829392,BUS,SUBWAY
Hougang,Lorong Halus,1.369621685,103.9040384,SINGHEALTH POLYCLINICS - TAMPINES,1.357631,103.946114,0,46.3,15.08,1066.51,1,28.18,AFT JLN TELAWI,103.908205,1.3646731,no value,no value,no value,BUS,BUS
Hougang,Lorong Halus,1.369621685,103.9040384,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,0,37.6,14.63,1045.56,0,22.97,OPP BLK 756,103.9327865,1.3780302,BLK 571,103.9460997,1.3727585,BUS,BUS
Hougang,Tai Seng,1.343771537,103.887619,NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG,1.319611,103.887229,0,22.6,11.42,756.58,0,11.18,OPP PAYA LEBAR ST,103.886397,1.33965,BLK 1015,103.890188,1.3194611,BUS,BUS
Hougang,Tai Seng,1.343771537,103.887619,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0,24.25,9.9,679.05,0,14.35,OPP S'PORE GIRLS' HME,103.889989,1.3476307,HOUGANG CTRL INT,103.89261,1.3712267,BUS,BUS
Hougang,Tai Seng,1.343771537,103.887619,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,0,37.02,10.77,719.07,1,20.67,AFT UPP PAYA LEBAR RD,103.8817816,1.3417354,OPP BLK 231,103.8598835,1.3376514,BUS,BUS
Hougang,Tai Seng,1.343771537,103.887619,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,0,35.7,17.4,1176.36,1,12.97,WISMA AUPE,103.8825075,1.343689,POTONG PASIR MRT STATION,103.8690421,1.3312248,BUS,SUBWAY
Hougang,Tai Seng,1.343771537,103.887619,SINGHEALTH POLYCLINICS - MARINE PARADE,1.302615,103.908394,0,35.63,11.98,797.47,1,19.42,AFT KIM CHUAN RD,103.8918925,1.3415111,D'ECOSIA,103.9096486,1.3063379,BUS,BUS
Hougang,Trafalgar,1.3810657,103.881406,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0,11.67,2.9,179.47,0,8.77,OPP BLK 910,103.8826019,1.3793694,BLK 508,103.8880596,1.3714356,BUS,BUS
Hougang,Trafalgar,1.3810657,103.881406,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,0,18.45,10.17,645.96,0,8.28,OPP BLK 579,103.8857647,1.3795683,BLK 323B,103.8930712,1.3920329,BUS,BUS
Hougang,Trafalgar,1.3810657,103.881406,SENGKANG GENERAL HOSPITAL,1.395568,103.894595,0,18.18,7.98,517.83,0,10.2,OPP BLK 579,103.8857647,1.3795683,BLK 323B,103.8930712,1.3920329,BUS,BUS
Hougang,Trafalgar,1.3810657,103.881406,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,0,36.45,12.35,801.09,1,20.7,OPP BLK 910,103.8826019,1.3793694,BLK 502,103.8499921,1.3761533,BUS,BUS
Hougang,Trafalgar,1.3810657,103.881406,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,0,42.35,7.65,481.94,2,29.4,BLK 969,103.8789799,1.3788933,OPP BLK 231,103.8598835,1.3376514,BUS,BUS
Jurong East,International Business Park,1.326341616,103.7480871,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,0,25.03,25.03,1685.31,0,0.0,no value,no value,no value,no value,no value,no value,,
Jurong East,International Business Park,1.326341616,103.7480871,CLEMENTI POLYCLINIC,1.312991,103.765878,0,24.77,16.53,1044.65,0,8.23,OPP CYCLE & CARRIAGE,103.7476935,1.3233211,BLK 431,103.7615108,1.3135761,BUS,BUS
Jurong East,International Business Park,1.326341616,103.7480871,BUKIT BATOK POLYCLINIC,1.352161,103.748974,0,31.4,13.65,880.59,0,17.75,OPP INTL BUSINESS PK,103.7449417,1.3276181,OPP BLK 127,103.7462359,1.3523554,BUS,BUS
Jurong East,International Business Park,1.326341616,103.7480871,JURONG POLYCLINIC,1.350189,103.730642,0,26.38,13.25,835.98,0,13.13,OPP INTL BUSINESS PK,103.7449417,1.3276181,BLK 347,103.7320538,1.3453324,BUS,BUS
Jurong East,International Business Park,1.326341616,103.7480871,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,0,35.62,18.18,1196.18,0,17.43,OPP CYCLE & CARRIAGE,103.7476935,1.3233211,SIT DOVER,103.7781514,1.3006125,BUS,BUS
Jurong East,Jurong Gateway,1.333107045,103.742681,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,0,6.02,6.02,391.98,0,0.0,no value,no value,no value,no value,no value,no value,,
Jurong East,Jurong Gateway,1.333107045,103.742681,BUKIT BATOK POLYCLINIC,1.352161,103.748974,0,13.02,10.18,684.08,0,2.83,no value,no value,no value,no value,no value,no value,SUBWAY,SUBWAY
Jurong East,Jurong Gateway,1.333107045,103.742681,BUKIT BATOK POLYCLINIC,1.352161,103.748974,0,13.02,10.18,684.08,0,2.83,no value,no value,no value,no value,no value,no value,SUBWAY,SUBWAY
Jurong East,Jurong Gateway,1.333107045,103.742681,JURONG POLYCLINIC,1.350189,103.730642,0,22.08,11.38,723.66,0,10.7,OPP JURONG EAST LIB,103.7395749,1.3317586,BLK 347,103.7320538,1.3453324,BUS,BUS
Jurong East,Jurong Gateway,1.333107045,103.742681,CLEMENTI POLYCLINIC,1.312991,103.765878,0,11.87,7.2,468.77,0,4.67,no value,no value,no value,no value,no value,no value,SUBWAY,SUBWAY
Jurong East,Jurong Gateway,1.333107045,103.742681,CLEMENTI POLYCLINIC,1.312991,103.765878,0,11.87,7.2,468.77,0,4.67,no value,no value,no value,no value,no value,no value,SUBWAY,SUBWAY
Jurong East,Jurong Gateway,1.333107045,103.742681,PIONEER POLYCLINIC,1.338732,103.700228,0,19.53,10.55,679.85,0,8.98,CHINESE GARDEN MRT STATION,103.7327666,1.3422449,BOON LAY MRT STATION,103.7061638,1.3386421,SUBWAY,SUBWAY
Jurong East,Jurong Port,1.309628288,103.7197112,PIONEER POLYCLINIC,1.338732,103.700228,0,38.12,20.38,1345.38,0,17.73,CWT DISTRIPK,103.7198894,1.316992,BEF BOON LAY WAY,103.7095643,1.3388214,BUS,BUS
Jurong East,Jurong Port,1.309628288,103.7197112,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,0,35.67,14.27,945.16,1,16.97,JURONG ABATTOIR,103.7223448,1.3139065,no value,no value,no value,BUS,BUS
Jurong East,Jurong Port,1.309628288,103.7197112,JURONG POLYCLINIC,1.350189,103.730642,0,35.07,5.37,342.85,0,29.7,CTRL FISH PROC FTY,103.7210977,1.311003,BLK 422,103.7265401,1.3500347,BUS,BUS
Jurong East,Jurong Port,1.309628288,103.7197112,CLEMENTI POLYCLINIC,1.312991,103.765878,0,46.37,19.63,1218.24,1,23.05,JURONG ABATTOIR,103.7223448,1.3139065,BLK 431,103.7615108,1.3135761,BUS,BUS
Jurong East,Jurong Port,1.309628288,103.7197112,BUKIT BATOK POLYCLINIC,1.352161,103.748974,0,51.5,13.32,866.63,1,31.35,JURONG ABATTOIR,103.7223448,1.3139065,OPP BLK 127,103.7462359,1.3523554,BUS,BUS
Jurong East,Jurong River,1.319415217,103.7287951,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,0,36.87,18.07,1245.29,2,14.03,no value,no value,no value,OPP GERMAN CTR,103.7455089,1.3252755,BUS,BUS
Jurong East,Jurong River,1.319415217,103.7287951,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,0,36.87,18.07,1245.29,2,14.03,no value,no value,no value,OPP GERMAN CTR,103.7455089,1.3252755,BUS,BUS
Jurong East,Jurong River,1.319415217,103.7287951,JURONG POLYCLINIC,1.350189,103.730642,0,37.07,15.17,1032.45,0,21.9,OPP CORP PL,103.7190661,1.3258164,BLK 422,103.7265401,1.3500347,BUS,BUS
Jurong East,Jurong River,1.319415217,103.7287951,PIONEER POLYCLINIC,1.338732,103.700228,0,39.92,24.62,1679.51,0,15.3,OPP CORP PL,103.7190661,1.3258164,BEF BOON LAY WAY,103.7095643,1.3388214,BUS,BUS
Jurong East,Jurong River,1.319415217,103.7287951,CLEMENTI POLYCLINIC,1.312991,103.765878,0,43.53,24.88,1651.45,0,18.65,AFT YUAN CHING RD,103.7270332,1.3255487,CLEMENTI STN EXIT B,103.76536,1.3152819,BUS,BUS
Jurong East,Jurong River,1.319415217,103.7287951,BUKIT BATOK POLYCLINIC,1.352161,103.748974,0,55.88,26.05,1740.59,2,24.5,no value,no value,no value,OPP BLK 127,103.7462359,1.3523554,BUS,BUS
Jurong East,Jurong River,1.319415217,103.7287951,BUKIT BATOK POLYCLINIC,1.352161,103.748974,0,55.88,26.05,1740.59,2,24.5,no value,no value,no value,OPP BLK 127,103.7462359,1.3523554,BUS,BUS
Jurong East,Lakeside,1.333839155,103.7317548,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,0,29.7,14.68,1023.26,0,15.02,JURONG SEC SCH,103.7231809,1.3301347,OPP GERMAN CTR,103.7455089,1.3252755,BUS,BUS
Jurong East,Lakeside,1.333839155,103.7317548,JURONG POLYCLINIC,1.350189,103.730642,0,47.38,47.38,3231.47,0,0.0,no value,no value,no value,no value,no value,no value,,
Jurong East,Lakeside,1.333839155,103.7317548,BUKIT BATOK POLYCLINIC,1.352161,103.748974,0,44.13,19.05,1275.53,2,17.95,YUAN CHING SEC SCH,103.7214143,1.3417656,OPP BLK 127,103.7462359,1.3523554,BUS,BUS
Jurong East,Lakeside,1.333839155,103.7317548,PIONEER POLYCLINIC,1.338732,103.700228,0,33.65,18.68,1261.93,1,12.08,YUAN CHING SEC SCH,103.7214143,1.3417656,BLK 665A,103.7026567,1.3407333,BUS,BUS
Jurong East,Lakeside,1.333839155,103.7317548,CLEMENTI POLYCLINIC,1.312991,103.765878,0,36.67,21.93,1470.1,1,12.4,YUAN CHING SEC SCH,103.7214143,1.3417656,JURONG EAST MRT STATION,103.7422654,1.3330748,BUS,SUBWAY
Jurong East,Penjuru Crescent,1.303857155,103.7403308,CLEMENTI POLYCLINIC,1.312991,103.765878,0,37.55,12.82,853.87,0,24.73,OPP CALTEX S'PORE,103.7428493,1.3046205,CLEMENTI STN EXIT A,103.765027,1.314974,BUS,BUS
Jurong East,Penjuru Crescent,1.303857155,103.7403308,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,0,32.82,12.08,834.14,1,16.0,LTH LOGISTICS,103.7366867,1.3059832,no value,no value,no value,BUS,BUS
Jurong East,Penjuru Crescent,1.303857155,103.7403308,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,0,55.7,18.37,1215.34,2,29.55,OPP CALTEX S'PORE,103.7428493,1.3046205,ONE-NORTH MRT STATION,103.7874454,1.299736,BUS,SUBWAY
Jurong East,Penjuru Crescent,1.303857155,103.7403308,JURONG POLYCLINIC,1.350189,103.730642,0,44.58,10.73,711.0,2,25.95,LTH LOGISTICS,103.7366867,1.3059832,BLK 347,103.7320538,1.3453324,BUS,BUS
Jurong East,Penjuru Crescent,1.303857155,103.7403308,BUKIT BATOK POLYCLINIC,1.352161,103.748974,0,45.82,20.17,1379.94,1,23.52,LTH LOGISTICS,103.7366867,1.3059832,no value,no value,no value,BUS,SUBWAY
Jurong East,Teban Gardens,1.314860942,103.7431556,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,0,30.85,30.85,2062.88,0,0.0,no value,no value,no value,no value,no value,no value,,
Jurong East,Teban Gardens,1.314860942,103.7431556,CLEMENTI POLYCLINIC,1.312991,103.765878,0,24.27,5.63,343.29,1,13.62,AYER RAJAH CC,103.7474585,1.3204848,BLK 460,103.7674435,1.3114787,BUS,BUS
Jurong East,Teban Gardens,1.314860942,103.7431556,JURONG POLYCLINIC,1.350189,103.730642,0,26.47,5.57,330.42,1,15.07,AFT PANDAN GDNS,103.7454642,1.3215997,BLK 347,103.7320538,1.3453324,BUS,BUS
Jurong East,Teban Gardens,1.314860942,103.7431556,BUKIT BATOK POLYCLINIC,1.352161,103.748974,0,24.95,5.97,375.03,0,18.98,AFT PANDAN GDNS,103.7454642,1.3215997,OPP BLK 127,103.7462359,1.3523554,BUS,BUS
Jurong East,Teban Gardens,1.314860942,103.7431556,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,0,35.9,13.93,878.17,1,19.37,AFT PANDAN GDNS,103.7454642,1.3215997,SIT DOVER,103.7781514,1.3006125,BUS,BUS
Jurong East,Toh Guan,1.337486678,103.7461061,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,0,7.57,7.57,509.71,0,0.0,no value,no value,no value,no value,no value,no value,,
Jurong East,Toh Guan,1.337486678,103.7461061,BUKIT BATOK POLYCLINIC,1.352161,103.748974,0,16.38,8.85,575.03,0,7.53,BLK 288E,103.74396,1.3404565,BLK 146,103.74484,1.349762,BUS,BUS
Jurong East,Toh Guan,1.337486678,103.7461061,JURONG POLYCLINIC,1.350189,103.730642,0,17.92,9.9,631.63,0,8.02,BLK 288E,103.74396,1.3404565,BLK 347,103.7320538,1.3453324,BUS,BUS
Jurong East,Toh Guan,1.337486678,103.7461061,CLEMENTI POLYCLINIC,1.312991,103.765878,0,21.43,7.6,471.99,0,13.83,OPP IMM BLDG,103.7479419,1.3351519,CLEMENTI STN EXIT B,103.76536,1.3152819,BUS,BUS
Jurong East,Toh Guan,1.337486678,103.7461061,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,0,33.4,17.27,1114.46,1,12.17,BUKIT BATOK MRT STATION,103.7495558,1.348992,OPP BLK 210,103.7485629,1.3830342,SUBWAY,BUS
